name,g_map,post_code,address1,address2,tel,jsog_code,senkoishido,fujinkashuyo,shusanki,ivf,hai_ranshi_toketsu,kenbijusei,social_ranshitoketsu,teikyoseishi_aih,pgt,jis_art,japco,yomigana,current_status,prefecture_id,city_id
さっぽろARTクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d23317.349362779172!2d141.33203193955086!3d43.06943560000001!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b290b21481bb9%3A0x4f579abb96a07990!2z44GV44Gj44G944KN77yh77yy77y044Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606361750197!5m2!1sja!2sjp,600807,北7条西4-1-2,,011-700-5880,10079,0,0,0,1,1,1,0,0,0,0,1,サッポロアートクリニック,0,1,2
カレスサッポロ時計台記念クリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2914.968612060772!2d141.355288415072!3d43.0631276984039!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b2977b2b6598b%3A0x4bdb1e57bf516356!2z56S-5Lya5Yy755mC5rOV5Lq644Kr44Os44K544K144OD44Od44OtIOaZguioiOWPsOiomOW_teOCr-ODquODi-ODg-OCrw!5e0!3m2!1sja!2sjp!4v1606361768368!5m2!1sja!2sjp,600031,北1条東1-2-3,,011-251-2221,10080,0,0,0,1,1,1,4,0,0,0,0,カレスサッポロトケイダイキネンクリニック,0,1,1
福住産科婦人科クリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2917.113415150407!2d141.4045103150705!3d43.01799990128985!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b2aeffe3bb4d9%3A0xda79067313bdf33d!2z5Yy755mC5rOV5Lq6IOemj-S9j-eUo-enkeWppuS6uuenkeOCr-ODquODi-ODg-OCrw!5e0!3m2!1sja!2sjp!4v1606361784881!5m2!1sja!2sjp,620043,福住3条1-2-24,,011-836-1188,10081,0,0,0,1,1,0,0,0,0,0,0,フクズミサンカフジンカクリニック,0,1,5
五輪橋マタニティクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2917.7199345089903!2d141.34010981507015!3d43.00523150210604!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0ad50ae1cd2ab3%3A0x30264b1db98a8238!2z5LqU6Lyq5qmL44Oe44K_44OL44OG44Kj44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606361801216!5m2!1sja!2sjp,50039,南39条西11-1-30,,011-585-3110,10082,0,0,0,1,1,1,0,0,0,0,0,ゴリンバシマタニティクリニック,0,1,6
円山レディースクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2915.20429813848!2d141.31722211507181!3d43.058170598721055!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b29c04fc07779%3A0xbbcdf13eda328774!2z5YaG5bGx44Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606361815060!5m2!1sja!2sjp,600001,北1条西25-1-16,,011-614-0800,10083,0,0,0,1,1,1,0,0,0,0,0,マルヤマレディースクリニック,0,1,1
市立釧路総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2919.0626070287644!2d144.40126821506908!3d42.9769548039127!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f723d57e3e82941%3A0x2e87b6d9eaf8ef92!2z5biC56uL6Yen6Lev57eP5ZCI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606361831987!5m2!1sja!2sjp,850822,春湖台1-12,,0154-41-6121,10084,1,1,1,0,0,0,0,0,0,0,0,シリツクシロソウゴウビョウイン,0,1,15
金山生殖医療クリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2915.0446011076565!2d141.34900261507195!3d43.06152949850606!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b299c526dbd71%3A0x70d63123543afcc6!2z6YeR5bGx55Sf5q6W5Yy755mC44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606361851976!5m2!1sja!2sjp,600001,北1条西4-1-1,三甲大通公園ビル2階,011-200-1122,10085,0,0,0,1,1,1,0,0,0,0,0,カネヤマセイショクイリョウクリニック,0,1,1
北海道医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2914.68673574589!2d141.28761681507223!3d43.06905569802465!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b283240f4fe65%3A0x712ab2b4ffd7a500!2z5Zu956uL55eF6Zmi5qmf5qeLIOWMl-a1t-mBk-WMu-eZguOCu-ODs-OCv-ODvA!5e0!3m2!1sja!2sjp!4v1606361869350!5m2!1sja!2sjp,630005,山の手5条7-1-1,,011-611-8111,10086,0,1,0,0,0,0,0,0,0,0,0,ホッカイドウイリョウセンター,0,1,7
中央メディカルクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2915.05996790737!2d141.347591715072!3d43.061206298526834!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b299c677c189f%3A0xfdca557bfbf1af75!2z5Lit5aSu44Oh44OH44Kj44Kr44Or44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606361888477!5m2!1sja!2sjp,600042,大通西5-11,大五ビル１階,011-222-0120,10087,0,0,0,1,1,1,0,0,0,0,0,チュウオウメディカルクリニック,0,1,1
さっぽろARTクリニックn24,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d46640.91287593933!2d141.31476087262888!3d43.06126756931491!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b299b1a6fa193%3A0xab94fd2c680c6fbd!2z44GV44Gj44G944KNQVJU44Kv44Oq44OL44OD44KvIG4yNA!5e0!3m2!1sja!2sjp!4v1606361913162!5m2!1sja!2sjp,10023,北23条西3-2-37,第２北進建鉄ビル２F,011-792-6691,10088,0,0,0,1,1,1,0,0,0,0,1,サッポロアートクリニックエヌニジュウヨン,0,1,2
エナ麻生ARTクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2912.7931958226677!2d141.33728381507356!3d43.10886079547674!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f0b293f789d066f%3A0xe88b01cc4bafebbe!2z44Ko44OK6bq755Sf77yh77yy77y044Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606361941184!5m2!1sja!2sjp,10045,麻生町2-2-7,中川ビル 2階,011-792-8850,10089,0,0,0,1,1,1,0,0,0,0,0,エナアソウアートクリニック,0,1,2
青森市民病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3019.5501275676434!2d140.75239441499778!3d40.8158786391916!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b9fabb2e48853%3A0x4d46f37052090cad!2z6Z2S5qOu5biC5rCR55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606361962868!5m2!1sja!2sjp,300821,勝田1-14-20,,017-734-2171,20001,1,0,0,0,0,0,0,0,0,0,0,アオモリシミンビョウイン,0,2,189
エフ．クリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3020.322790434617!2d140.74846831499735!3d40.79890004023226!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b9f9565417031%3A0xbc0239296b24b8e3!2z44Ko44OVLuOCr-ODquODi-ODg-OCrw!5e0!3m2!1sja!2sjp!4v1606361988045!5m2!1sja!2sjp,300843,浜田3-3-7,,017-729-4103,20003,0,0,0,1,1,1,0,0,0,0,0,エフクリニック,0,2,189
青森県立中央病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3018.910234015175!2d140.79237251499836!3d40.82993533832978!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b9e7ca6303311%3A0xad525ac664a2a652!2z6Z2S5qOu55yM56uL5Lit5aSu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362005653!5m2!1sja!2sjp,308553,東造道2-1-1,,017-726-8111,20004,1,1,1,0,0,0,0,0,0,0,0,アオモリケンリツチュウオウビョウイン,0,2,189
八戸クリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3033.314745461092!2d141.4929713149881!3d40.51253375773192!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b5211d25012ab%3A0xddbd823fbe29d133!2z5YWr5oi444Kv44Oq44OL44OD44KvIOeUo-WppuS6uuenkQ!5e0!3m2!1sja!2sjp!4v1606362033621!5m2!1sja!2sjp,310081,柏崎1-8-32,,0178-22-7725,20005,0,0,0,1,1,1,0,0,0,0,0,ハチノヘクリニック,0,2,191
八戸市立市民病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3034.179411246192!2d141.51040311498755!3d40.49341555889671!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b527e2fbfe5f9%3A0x218dcf4d13a23561!2z5YWr5oi45biC56uL5biC5rCR55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362056666!5m2!1sja!2sjp,318555,田向3-1-1,,0178-72-5111,20007,1,1,1,0,0,0,0,0,0,0,0,ハチノヘシリツシミンビョウイン,0,2,191
下北医療センターむつ総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2997.69819342882!2d141.19952941501327!3d41.293672509763276!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9c3f6b042e190f%3A0x694f3176cc87745!2z5LiA6YOo5LqL5YuZ57WE5ZCI5LiL5YyX5Yy755mC44K744Oz44K_44O8IOOCgOOBpOe3j-WQiOeXhemZog!5e0!3m2!1sja!2sjp!4v1606362088738!5m2!1sja!2sjp,358601,小川町1-2-8,,0175-22-2111,20008,1,1,0,0,0,0,0,0,0,0,0,ムツソウゴウビョウイン,0,2,196
弘前病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3029.797272428939!2d140.47323641499057!3d40.59023005299384!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b01f92cc772b3%3A0xb505c5cf8bfa46e!2z54us56uL6KGM5pS_5rOV5Lq65Zu956uL55eF6Zmi5qmf5qeLIOW8mOWJjeeXhemZog!5e0!3m2!1sja!2sjp!4v1606362104065!5m2!1sja!2sjp,368545,大字富野町1,,0172-32-4311,20011,1,0,1,0,0,0,0,0,0,0,0,ヒロサキビョウイン,0,2,190
弘前大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3029.369877758667!2d140.46363011499105!3d40.599662252418106!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b01e6457f75cd%3A0x3c69e517f96fbf72!2z5byY5YmN5aSn5a2m5Yy75a2m6YOo6ZmE5bGe55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362157306!5m2!1sja!2sjp,368563,本町53,,0172-33-5111,20012,1,1,1,1,1,1,7,0,0,0,0,ヒロサキダイガク,0,2,190
健生病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d24239.68682533347!2d140.48391553955074!3d40.5866195!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b0195788089e1%3A0x30c3cd80af8f08f6!2z5rSl6Lu95L-d5YGl55Sf5rS75Y2U5ZCM57WE5ZCIIOWBpeeUn-eXhemZog!5e0!3m2!1sja!2sjp!4v1606362213162!5m2!1sja!2sjp,368511,扇町2-2-2,,0172-55-7717,20013,1,0,0,0,0,0,0,0,0,0,0,ケンセイビョウイン,0,2,190
八戸赤十字病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3033.826882117425!2d141.44615271498765!3d40.50121105842188!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b4ddbf09221f7%3A0x4bdcaae38c95e1d2!2z5YWr5oi46LWk5Y2B5a2X55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362332120!5m2!1sja!2sjp,391104,大字田面木字中明戸2,,0178-27-3111,20014,1,0,0,0,0,0,0,0,0,0,0,ハチノヘセキジュウジビョウイン,0,2,191
レディスクリニック・セントセシリア,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3020.4062818143066!2d140.76261731499733!3d40.79706504034473!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b9fc40ef430db%3A0x301d91712950500c!2z44Os44OH44Kj44K544Kv44Oq44OL44OD44Kv44O744K744Oz44OI44K744K344Oq44Ki!5e0!3m2!1sja!2sjp!4v1606362349326!5m2!1sja!2sjp,300944,筒井八ツ橋95-12,,017-738-0321,20016,0,0,0,1,1,1,0,0,0,0,0,レディスクリニックセントセシリア,0,2,189
三沢市立三沢病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3026.206806430024!2d141.3877693149931!3d40.66941204815755!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b5e8fdb8b0587%3A0x86015c671a9c134a!2z5LiJ5rKi5biC56uL5LiJ5rKi55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362368603!5m2!1sja!2sjp,330022,大字三沢字堀口164-65,,0176-53-2161,20017,0,1,0,0,0,0,0,0,0,0,0,ミサワシリツミサワビョウイン,0,2,195
つがる総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3019.9169509110566!2d140.4384540149976!3d40.80781873968572!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9bbab2b830c3ed%3A0xa2d303235b335117!2z44Gk44GM44KL57eP5ZCI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362394307!5m2!1sja!2sjp,370074,字岩木町12-3,,0173-35-3111,20018,1,0,0,0,0,0,0,0,0,0,0,ツガルソウゴウビョウイン,0,2,193
婦人科さかもとともみクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3029.4481019877876!2d140.50811331499085!3d40.59793605252349!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f9b02288e1f80b5%3A0x6a296e2b9fdb9ace!2z5amm5Lq656eR44GV44GL44KC44Go44Go44KC44G_44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606362409860!5m2!1sja!2sjp,368087,早稲田3-20-6,,0172-29-5080,20019,0,0,0,1,1,1,0,0,0,0,0,サカモトトモミクリニック,0,2,190
岩手県立中央病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3069.1681564559367!2d141.14386511496275!3d39.71340350603684!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f857640151e7d01%3A0xd3a0e6f1dfb82d12!2z5bKp5omL55yM56uL5Lit5aSu55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362427582!5m2!1sja!2sjp,200066,上田1-4-1,,019-653-1151,30001,1,1,1,0,0,0,0,0,0,0,0,イワテケンリツチュウオウビョウイン,0,3,229
さくらウイメンズクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d869.4171189402648!2d141.15498742652426!3d39.70036559799086!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8576265ee68f79%3A0x47a453a29332d32e!2z44CSMDIwLTA4NzEg5bKp5omL55yM55ub5bKh5biC5Lit44OO5qmL6YCa77yR5LiB55uu77yU4oiS77yS77ySIOS4reODjuapi--8ke-8kO-8luODk-ODqyA0Rg!5e0!3m2!1sja!2sjp!4v1606362658656!5m2!1sja!2sjp,200871,中ノ橋通1-4-22,中ノ橋106ビル 4F,019-621-4141,30002,0,0,0,1,1,1,0,0,0,0,0,サクラウィメンズクリニック,1,3,229
岩手医科大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d12624.413242786355!2d141.15565057927637!3d39.619366224528704!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f858553f8ba57d1%3A0x855da50ce40327ab!2z5bKp5omL5Yy756eR5aSn5a2m6ZmE5bGe55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362794763!5m2!1sja!2sjp,283695,医大通2-1-1,,019-613-7111,30004,1,1,1,1,1,1,0,0,0,0,0,イワテイカダイガク,0,3,247
岩手県立大船渡病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3097.483773527359!2d141.70524631494294!3d39.07267704419897!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f88a13a8f172ecf%3A0xa516c96d72599fa3!2z5bKp5omL55yM56uL5aSn6Ii55rih55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362832345!5m2!1sja!2sjp,228512,大船渡町字山馬越10-1,,0192-26-1111,30005,1,0,0,0,0,0,0,0,0,0,0,イワテケンリツオオフナトビョウイン,0,3,231
盛岡赤十字病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3071.476590167562!2d141.1653033149612!3d39.66149260914765!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f859ce1bfca4997%3A0x8aecb683809e9990!2z55ub5bKh6LWk5Y2B5a2X55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362848395!5m2!1sja!2sjp,208560,三本柳6割1-1,,019-637-3111,30006,1,1,1,0,0,0,0,0,0,0,0,モリオカセキジュウジビョウイン,0,3,229
岩手県立久慈病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3047.4000402932515!2d141.77525921497826!3d40.200163476706685!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8494501abfb227%3A0x99edc6875d04c918!2z5bKp5omL55yM56uL5LmF5oWI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362875900!5m2!1sja!2sjp,280014,旭町第10割1,,0194-53-6131,30007,0,0,1,0,0,0,0,0,0,0,0,イワテケンリツクジビョウイン,0,3,234
岩手県立二戸病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3042.9080304475347!2d141.30383541498136!3d40.30000097065517!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f84cdd4788b3139%3A0x7b513df7eceb9c!2z5bKp5omL55yM56uL5LqM5oi455eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362904645!5m2!1sja!2sjp,286193,堀野字大川原毛38-2,,0195-23-2191,30010,1,1,1,0,0,0,0,0,0,0,0,イワテケンリツニノへビョウイン,0,3,239
岩手県立宮古病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3071.5849084349006!2d141.94664921496113!3d39.65905540929353!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f85cb18a9b79011%3A0x6f1fec81cf643b2a!2z5bKp5omL55yM56uL5a6u5Y-k55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362919934!5m2!1sja!2sjp,270096,崎鍬ヶ崎第1割11-26,,0193-62-4011,30012,1,0,0,0,0,0,0,0,0,0,0,イワテケンリツミヤコビョウイン,0,3,230
岩手県立中部病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3086.1492624743028!2d141.10283791495098!3d39.330203628921566!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8f5cd3ff7d20dd%3A0x1fc1f464d7d62b28!2z5bKp5omL55yM56uL5Lit6YOo55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362934648!5m2!1sja!2sjp,248507,村崎野17割10,,0197-71-1511,30014,1,0,1,0,0,0,0,0,0,0,0,イワテケンリツチュウブビョウイン,0,3,233
京野アートクリニック盛岡,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3069.6427425241823!2d141.13445381515413!3d39.702735879454515!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8577f5e68288a1%3A0x303ca42eec9abc2a!2z5Lqs6YeO44Ki44O844OI44Kv44Oq44OL44OD44KvIOebm-WyoQ!5e0!3m2!1sja!2sjp!4v1607162065347!5m2!1sja!2sjp,200034,盛岡駅前通15-5,3F(盛楼閣の上),019-613-4124,30015,0,0,0,1,1,1,1,0,0,0,0,キョウノアートクリニックモリオカ,0,3,229
東北公済病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3132.7192649673657!2d140.8661289149181!3d38.262816591703704!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8a283a511d6d51%3A0x6a94b723a0e75760!2z5p2x5YyX5YWs5riI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362955344!5m2!1sja!2sjp,9800803,国分町2-3-11,,022-227-2211,40001,1,1,1,0,0,0,0,0,0,0,0,トウホクコウサイビョウイン,0,4,262
仙台市立病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3134.049073017086!2d140.88614011491717!3d38.231968593496894!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8a280dfbb54e6d%3A0x6fbd2391b9f7f487!2z5LuZ5Y-w5biC56uL55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606362981345!5m2!1sja!2sjp,9828502,あすと長町1-1-1,,022-308-7111,40003,1,1,1,0,0,0,0,0,0,0,0,センダイシリツビョウイン,0,4,265
東北大学,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3132.317587730186!2d140.8590843149185!3d38.272130291162085!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8a29d2dc42881b%3A0xa01e6d59672b6841!2z5p2x5YyX5aSn5a2m55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606363016948!5m2!1sja!2sjp,9808574,星陵町1-1,,022-717-7000,40004,1,1,1,1,1,1,4,0,0,0,0,トウホクダイガク,0,4,262
宮城県立がんセンター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3136.8375892349895!2d140.8590475149153!3d38.16721389725724!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8a2470e9522c8b%3A0x537c0c8ad53ea34d!2z5a6u5Z-O55yM56uL44GM44KT44K744Oz44K_44O8!5e0!3m2!1sja!2sjp!4v1606363035140!5m2!1sja!2sjp,9811293,愛島塩手字野田山47-1,,022-384-3151,40008,0,1,0,0,0,0,0,0,0,0,0,ミヤギケンリツガンセンター,0,4,271
仙台赤十字病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3133.854292755765!2d140.83764111491746!3d38.23648829323417!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8a2890de93f06f%3A0x77719b5210db0d4b!2z5LuZ5Y-w6LWk5Y2B5a2X55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606363053603!5m2!1sja!2sjp,9828501,八木山本町2-43-3,,022-243-1111,40011,1,0,0,0,0,0,0,0,0,0,0,センダイセキジュウジビョウイン,0,4,265
仙台医療センター,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3132.79887725443!2d140.90437376491803!3d38.26097039181114!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8987fa55555555%3A0x4c3bdd52c76b68d!2z5Zu956uL55eF6Zmi5qmf5qeLIOS7meWPsOWMu-eZguOCu-ODs-OCv-ODvA!5e0!3m2!1sja!2sjp!4v1606363121008!5m2!1sja!2sjp,9838520,宮城野2-11-12,,022-293-1111,40013,1,1,1,0,0,0,0,0,0,0,0,センダイイリョウセンター,0,4,263
坂総合病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3130.848739302604!2d141.01335706491957!3d38.306172189181346!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f89859b0a2a5c0d%3A0xcb8531371afba789!2z5Z2C57eP5ZCI55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606363146071!5m2!1sja!2sjp,9858506,錦町16-5,,022-365-5175,40016,1,0,0,0,0,0,0,0,0,0,0,サカソウゴウビョウイン,0,4,268
京野アートクリニック,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3132.689315726906!2d140.8777184149182!3d38.26351109166336!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8a2823e0c7d0f3%3A0xefa5e0bb5aeb3ca0!2z5Lqs6YeO44Ki44O844OI44Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606363178817!5m2!1sja!2sjp,9800014,本町1-1-1,大樹生命仙台本町ビル3F,022-722-8841,40018,0,0,0,1,1,1,7,1,0,1,1,キョウノアートクリニック,0,4,262
スズキ記念病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3139.3309984803327!2d140.87674831491356!3d38.10923320061976!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8a22b6b6a7c611%3A0xcee9d4dddc63c34d!2z44K544K644Kt6KiY5b-155eF6Zmi!5e0!3m2!1sja!2sjp!4v1606363195899!5m2!1sja!2sjp,9892481,里の杜3-5-5,,0223-23-3111,40019,1,0,0,1,1,1,0,0,0,0,0,スズキキネンビョウイン,0,4,274
大崎市民病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3119.620791174669!2d140.94187441492744!3d38.565549874042034!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8912bdef7d535f%3A0x980a4a7460f358bd!2z5aSn5bSO5biC5rCR55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606363216254!5m2!1sja!2sjp,9896183,古川穂波3-8-1,,0229-23-3311,40020,1,0,0,0,0,0,0,0,0,0,0,オオサキシミンビョウイン,0,4,278
石巻赤十字病院,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3124.2388318536114!2d141.2780059149241!3d38.459047180268534!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f89a40e1d09c1e5%3A0x1a52350406560ca1!2z55-z5be76LWk5Y2B5a2X55eF6Zmi!5e0!3m2!1sja!2sjp!4v1606363234334!5m2!1sja!2sjp,9868522,蛇田字西道下71,,0225-21-7220,40022,1,1,1,0,0,0,0,0,0,0,0,イシノマキセキジュウジビョウイン,0,4,267
たんぽぽレディースクリニックあすと長町,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3134.287069165685!2d140.88760221491708!3d38.226445493817884!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8a27b5de11f227%3A0xa4e910adc611d1e6!2z44Gf44KT44G944G944Os44OH44Kj44O844K544Kv44Oq44OL44OD44Kv!5e0!3m2!1sja!2sjp!4v1606363254958!5m2!1sja!2sjp,9820003,郡山1-16-8,,022-738-7753,40023,0,0,0,1,1,1,0,0,0,0,0,タンポポレディースクリニックアストナガマチ,0,4,265
